Field_ID,Field_Name,Field_Label,Field_Type,Model_ID,Model_Name,Related_Model,Related_Model_ID,Related_Model_Display_Name,Stored,Required,Readonly
26142,project_id,"Project",many2one,1544,project.milestone,project.project,435,"Project",Yes,Yes,No
29976,project_partner_id,"Customer",many2one,1544,project.milestone,res.partner,78,"Contact",No,No,Yes
29978,quantity_percentage,"Quantity (%)",float,1544,project.milestone,,,"",Yes,No,Yes
36897,rating_ids,"Ratings",one2many,1544,project.milestone,rating.rating,431,"Rating",Yes,No,No
26145,reached_date,"Reached Date",date,1544,project.milestone,,,"",Yes,No,Yes
29979,sale_line_display_name,"Sale Line Display Name",char,1544,project.milestone,,,"",No,No,Yes
29977,sale_line_id,"Sales Order Item",many2one,1544,project.milestone,sale.order.line,398,"Sales Order Line",Yes,No,No
28804,task_count,"# of Tasks",integer,1544,project.milestone,,,"",No,No,Yes
28803,task_ids,"Tasks",one2many,1544,project.milestone,project.task,436,"Task",Yes,No,No
26139,website_message_ids,"Website Messages",one2many,1544,project.milestone,mail.message,152,"Message",Yes,No,No
26154,write_date,"Last Updated on",datetime,1544,project.milestone,,,"",Yes,No,Yes
26153,write_uid,"Last Updated by",many2one,1544,project.milestone,res.users,90,"User",Yes,No,Yes
28832,access_instruction_message,"Access Instruction Message",char,435,project.project,,,"",No,No,Yes
8319,access_token,"Security Token",char,435,project.project,,,"",Yes,No,No
8318,access_url,"Portal Access URL",char,435,project.project,,,"",No,No,Yes
8320,access_warning,"Access warning",text,435,project.project,,,"",No,No,Yes
8339,active,"Active",boolean,435,project.project,,,"",Yes,No,No
26240,activity_calendar_event_id,"Next Activity Calendar Event",many2one,435,project.project,calendar.event,184,"Calendar Event",No,No,Yes
26235,activity_date_deadline,"Next Activity Deadline",date,435,project.project,,,"",No,No,Yes
26238,activity_exception_decoration,"Activity Exception Decoration",selection,435,project.project,,,"",No,No,Yes
26239,activity_exception_icon,"Icon",char,435,project.project,,,"",No,No,Yes
26230,activity_ids,"Activities",one2many,435,project.project,mail.activity,154,"Activity",Yes,No,No
26231,activity_state,"Activity State",selection,435,project.project,,,"",No,No,Yes
26237,activity_summary,"Next Activity Summary",char,435,project.project,,,"",No,No,No
26234,activity_type_icon,"Activity Type Icon",char,435,project.project,,,"",No,No,Yes
26233,activity_type_id,"Next Activity Type",many2one,435,project.project,mail.activity.type,153,"Activity Type",No,No,No
26232,activity_user_id,"Responsible User",many2one,435,project.project,res.users,90,"User",No,No,Yes
17481,alias_bounced_content,"Custom Bounced Message",html,435,project.project,,,"",No,No,No
8380,alias_contact,"Alias Contact Security",selection,435,project.project,,,"",No,Yes,No
8375,alias_defaults,"Default Values",text,435,project.project,,,"",No,Yes,Yes
8377,alias_domain,"Alias Domain Name",char,435,project.project,,,"",No,No,Yes
36989,alias_domain_id,"Alias Domain",many2one,435,project.project,mail.alias.domain,1846,"Email Domain",No,No,No
36992,alias_email,"Email Alias",char,435,project.project,,,"",No,No,Yes
8376,alias_force_thread_id,"Record Thread ID",integer,435,project.project,,,"",No,No,No
37050,alias_full_name,"Alias Email",char,435,project.project,,,"",No,No,Yes
8355,alias_id,"Alias",many2one,435,project.project,mail.alias,148,"Email Aliases",Yes,Yes,No
37056,alias_incoming_local,"Local-part based incoming detection",boolean,435,project.project,,,"",No,No,No
8373,alias_model_id,"Aliased Model",many2one,435,project.project,ir.model,3,"Models",No,Yes,No
8372,alias_name,"Alias Name",char,435,project.project,,,"",No,No,No
8378,alias_parent_model_id,"Parent Model",many2one,435,project.project,ir.model,3,"Models",No,No,No
8379,alias_parent_thread_id,"Parent Record Thread ID",integer,435,project.project,,,"",No,No,No
37058,alias_status,"Alias Status",selection,435,project.project,,,"",No,No,Yes
29967,allow_billable,"Billable",boolean,435,project.project,,,"",Yes,No,No
28834,allow_milestones,"Milestones",boolean,435,project.project,,,"",Yes,No,No
28836,allow_rating,"Allow Customer Ratings",boolean,435,project.project,,,"",No,No,Yes
26250,allow_task_dependencies,"Task Dependencies",boolean,435,project.project,,,"",Yes,No,No
26244,analytic_account_balance,"Balance",monetary,435,project.project,,,"",No,No,Yes
8344,analytic_account_id,"Analytic Account",many2one,435,project.project,account.analytic.account,177,"Analytic Account",Yes,No,No
27216,assets_count,"# Assets",integer,435,project.project,,,"",No,No,Yes
27213,bom_count,"BoM Count",integer,435,project.project,,,"",No,No,Yes
44564,budget,"Total planned amount",integer,435,project.project,,,"",No,No,Yes
37013,closed_task_count,"Closed Task Count",integer,435,project.project,,,"",No,No,Yes
26253,collaborator_count,"# Collaborators",integer,435,project.project,,,"",No,No,Yes
26252,collaborator_ids,"Collaborators",one2many,435,project.project,project.collaborator,1549,"Collaborators in project shared",Yes,No,No
8353,color,"Color Index",integer,435,project.project,,,"",Yes,No,No
8342,company_id,"Company",many2one,435,project.project,res.company,87,"Companies",Yes,No,No
8368,create_date,"Created on",datetime,435,project.project,,,"",Yes,No,Yes
8367,create_uid,"Created by",many2one,435,project.project,res.users,90,"User",Yes,No,Yes
8343,currency_id,"Currency",many2one,435,project.project,res.currency,85,"Currency",No,No,Yes
8359,date,"Expiration Date",date,435,project.project,,,"",Yes,No,No
8358,date_start,"Start Date",date,435,project.project,,,"",Yes,No,No
17464,description,"Description",html,435,project.project,,,"",Yes,No,No
8366,display_name,"Display Name",char,435,project.project,,,"",No,No,Yes
45964,display_sales_stat_buttons,"Display Sales Stat Buttons",boolean,435,project.project,,,"",No,No,Yes
8357,doc_count,"Number of documents attached",integer,435,project.project,,,"",No,No,Yes
29220,document_count,"Number of documents in Project",integer,435,project.project,,,"",No,No,Yes
29218,documents_folder_id,"Workspace",many2one,435,project.project,documents.folder,816,"Documents Workspace",Yes,No,No
29219,documents_tag_ids,"Default Tags",many2many,435,project.project,documents.tag,819,"Tag",Yes,No,No
8345,favorite_user_ids,"Members",many2many,435,project.project,res.users,90,"User",Yes,No,No
27150,has_any_so_to_invoice,"Has SO to Invoice",boolean,435,project.project,,,"",No,No,Yes
29970,has_any_so_with_nothing_to_invoice,"Has a SO with an invoice status of No",boolean,435,project.project,,,"",No,No,Yes
26241,has_message,"Has Message",boolean,435,project.project,,,"",No,No,Yes
8365,id,"ID",integer,435,project.project,,,"",Yes,No,Yes
29971,invoice_count,"Invoice Count",integer,435,project.project,,,"",No,No,Yes
8346,is_favorite,"Show Project on Dashboard",boolean,435,project.project,,,"",No,No,No
28840,is_milestone_exceeded,"Is Milestone Exceeded",boolean,435,project.project,,,"",No,No,Yes
8347,label_tasks,"Use Tasks as",char,435,project.project,,,"",Yes,No,No
26259,last_update_color,"Last Update Color",integer,435,project.project,,,"",No,No,Yes
26257,last_update_id,"Last Update",many2one,435,project.project,project.update,1547,"Project Update",Yes,No,No
26258,last_update_status,"Last Update Status",selection,435,project.project,,,"",Yes,Yes,No
8332,message_attachment_count,"Attachment Count",integer,435,project.project,,,"",No,No,Yes
8322,message_follower_ids,"Followers",one2many,435,project.project,mail.followers,150,"Document Followers",Yes,No,No
8330,message_has_error,"Message Delivery error",boolean,435,project.project,,,"",No,No,Yes
8331,message_has_error_counter,"Number of errors",integer,435,project.project,,,"",No,No,Yes
8335,message_has_sms_error,"SMS Delivery error",boolean,435,project.project,,,"",No,No,Yes
8325,message_ids,"Messages",one2many,435,project.project,mail.message,152,"Message",Yes,No,No
8321,message_is_follower,"Is Follower",boolean,435,project.project,,,"",No,No,Yes
8328,message_needaction,"Action Needed",boolean,435,project.project,,,"",No,No,Yes
8329,message_needaction_counter,"Number of Actions",integer,435,project.project,,,"",No,No,Yes
8323,message_partner_ids,"Followers (Partners)",many2many,435,project.project,res.partner,78,"Contact",No,No,No
26261,milestone_count,"Milestone Count",integer,435,project.project,,,"",No,No,Yes
28839,milestone_count_reached,"Milestone Count Reached",integer,435,project.project,,,"",No,No,Yes
26260,milestone_ids,"Milestone",one2many,435,project.project,project.milestone,1544,"Project Milestone",Yes,No,No
26236,my_activity_date_deadline,"My Activity Deadline",date,435,project.project,,,"",No,No,Yes
8338,name,"Name",char,435,project.project,,,"",Yes,Yes,No
37012,open_task_count,"Open Task Count",integer,435,project.project,,,"",No,No,Yes
8341,partner_id,"Customer",many2one,435,project.project,res.partner,78,"Contact",Yes,No,No
8356,privacy_visibility,"Visibility",selection,435,project.project,,,"",Yes,Yes,No
28831,privacy_visibility_warning,"Privacy Visibility Warning",char,435,project.project,,,"",No,No,Yes
27211,production_count,"Manufacturing Orders Count",integer,435,project.project,,,"",No,No,Yes
27210,purchase_orders_count,"# Purchase Orders",integer,435,project.project,,,"",No,No,Yes
17477,rating_active,"Customer Ratings",boolean,435,project.project,,,"",Yes,No,No
28820,rating_avg,"Average Rating",float,435,project.project,,,"",No,No,Yes
28821,rating_avg_percentage,"Average Rating (%)",float,435,project.project,,,"",No,No,Yes
26229,rating_count,"# Ratings",integer,435,project.project,,,"",No,No,Yes
8336,rating_ids,"Ratings",one2many,435,project.project,rating.rating,431,"Rating",Yes,No,No
8337,rating_percentage_satisfaction,"Rating Satisfaction",integer,435,project.project,,,"",No,No,Yes
8361,rating_request_deadline,"Rating Request Deadline",datetime,435,project.project,,,"",Yes,No,Yes
8362,rating_status,"Customer Ratings Status",selection,435,project.project,,,"",Yes,Yes,No
8363,rating_status_period,"Rating Frequency",selection,435,project.project,,,"",Yes,Yes,No
8349,resource_calendar_id,"Working Time",many2one,435,project.project,resource.calendar,134,"Resource Working Time",No,No,Yes
18574,sale_line_id,"Sales Order Item",many2one,435,project.project,sale.order.line,398,"Sales Order Line",Yes,No,No
29969,sale_order_count,"Sale Order Count",integer,435,project.project,,,"",No,No,Yes
18575,sale_order_id,"Sales Order",many2one,435,project.project,sale.order,397,"Sales Order",No,No,Yes
45959,sale_order_line_count,"Sale Order Line Count",integer,435,project.project,,,"",No,No,Yes
8340,sequence,"Sequence",integer,435,project.project,,,"",Yes,No,No
29222,shared_document_count,"Shared Documents Count",integer,435,project.project,,,"",No,No,Yes
29221,shared_document_ids,"Shared Documents",one2many,435,project.project,documents.document,814,"Document",No,No,Yes
26255,stage_id,"Stage",many2one,435,project.project,project.project.stage,1545,"Project Stage",Yes,No,No
26251,tag_ids,"Tags",many2many,435,project.project,project.tags,437,"Project Tags",Yes,No,No
8351,task_count,"Task Count",integer,435,project.project,,,"",No,No,Yes
8352,task_ids,"Tasks",one2many,435,project.project,project.task,436,"Task",Yes,No,No
28835,task_properties_definition,"Task Properties",properties_definition,435,project.project,,,"",Yes,No,No
8348,tasks,"Task Activities",one2many,435,project.project,project.task,436,"Task",Yes,No,No
44563,total_budget_progress,"Total Budget Progress",monetary,435,project.project,,,"",No,No,Yes
27207,total_planned_amount,"Total Planned Amount",monetary,435,project.project,,,"",No,No,Yes
44562,total_practical_amount,"Total Practical Amount",monetary,435,project.project,,,"",No,No,Yes
8350,type_ids,"Tasks Stages",many2many,435,project.project,project.task.type,434,"Task Stage",Yes,No,No
26256,update_ids,"Update",one2many,435,project.project,project.update,1547,"Project Update",Yes,No,No
29217,use_documents,"Documents",boolean,435,project.project,,,"",Yes,No,No
8354,user_id,"Project Manager",many2one,435,project.project,res.users,90,"User",Yes,No,No
29972,vendor_bill_count,"Vendor Bill Count",integer,435,project.project,,,"",No,No,Yes
8334,website_message_ids,"Website Messages",one2many,435,project.project,mail.message,152,"Message",Yes,No,No
27212,workorder_count,"Work Order Count",integer,435,project.project,,,"",No,No,Yes
8370,write_date,"Last Updated on",datetime,435,project.project,,,"",Yes,No,Yes
8369,write_uid,"Last Updated by",many2one,435,project.project,res.users,90,"User",Yes,No,Yes
14295,x_studio_field_gFFDf,"Project Tags",many2one,435,project.project,project.tags,437,"Project Tags",Yes,No,No
26155,active,"Active",boolean,1545,project.project.stage,,,"",Yes,No,No
36753,company_id,"Company",many2one,1545,project.project.stage,res.company,87,"Companies",Yes,No,No
26164,create_date,"Created on",datetime,1545,project.project.stage,,,"",Yes,No,Yes
26163,create_uid,"Created by",many2one,1545,project.project.stage,res.users,90,"User",Yes,No,Yes
26162,display_name,"Display Name",char,1545,project.project.stage,,,"",No,No,Yes
26159,fold,"Folded in Kanban",boolean,1545,project.project.stage,,,"",Yes,No,No
26160,id,"ID",integer,1545,project.project.stage,,,"",Yes,No,Yes
26158,mail_template_id,"Email Template",many2one,1545,project.project.stage,mail.template,165,"Email Templates",Yes,No,No
26157,name,"Name",char,1545,project.project.stage,,,"",Yes,Yes,No
26156,sequence,"Sequence",integer,1545,project.project.stage,,,"",Yes,No,No
30092,sms_template_id,"SMS Template",many2one,1545,project.project.stage,sms.template,216,"SMS Templates",Yes,No,No
26166,write_date,"Last Updated on",datetime,1545,project.project.stage,,,"",Yes,No,Yes
26165,write_uid,"Last Updated by",many2one,1545,project.project.stage,res.users,90,"User",Yes,No,Yes
37157,create_date,"Created on",datetime,1937,project.project.stage.delete.wizard,,,"",Yes,No,Yes
37156,create_uid,"Created by",many2one,1937,project.project.stage.delete.wizard,res.users,90,"User",Yes,No,Yes
37155,display_name,"Display Name",char,1937,project.project.stage.delete.wizard,,,"",No,No,Yes
37154,id,"ID",integer,1937,project.project.stage.delete.wizard,,,"",Yes,No,Yes
37152,projects_count,"Number of Projects",integer,1937,project.project.stage.delete.wizard,,,"",No,No,Yes
37151,stage_ids,"Stages To Delete",many2many,1937,project.project.stage.delete.wizard,project.project.stage,1545,"Project Stage",Yes,No,No
37153,stages_active,"Stages Active",boolean,1937,project.project.stage.delete.wizard,,,"",No,No,Yes
37159,write_date,"Last Updated on",datetime,1937,project.project.stage.delete.wizard,,,"",Yes,No,Yes
37158,write_uid,"Last Updated by",many2one,1937,project.project.stage.delete.wizard,res.users,90,"User",Yes,No,Yes
26346,access_mode,"Access Mode",selection,1552,project.share.wizard,,,"",Yes,No,No
26338,access_warning,"Access warning",text,1552,project.share.wizard,,,"",No,No,Yes
